"","year","qtr","state","cnty","own","naics","naics3","naics4","naics5","naics_sector","super_sector","m1emp","m2emp","m3emp","wage","can_agg","rectype","filenumber","primary_key"
"277",2016,1,44,1,5,522110,522,5221,52211,52,1023,11,11,10,87,"Y","C","20",2912622
"278",2016,1,44,1,5,522110,522,5221,52211,52,1023,10,8,9,79,"Y","C","20",2912623
"279",2016,1,44,1,5,522110,522,5221,52211,52,1023,7,7,7,57,"Y","C","20",2912624
"280",2016,1,44,1,5,522110,522,5221,52211,52,1023,7,7,6,57,"Y","C","20",2912625
"281",2016,1,44,1,5,522110,522,5221,52211,52,1023,13,12,11,104,"Y","C","20",2912626
"282",2016,1,44,1,5,522110,522,5221,52211,52,1023,5,5,5,44,"Y","C","20",2912627
"283",2016,1,44,1,5,522120,522,5221,52212,52,1023,6,7,7,88,"Y","C","20",2912628
"284",2016,1,44,1,5,522120,522,5221,52212,52,1023,7,8,8,98,"Y","C","20",2912629
"285",2016,1,44,1,5,522120,522,5221,52212,52,1023,6,6,6,75,"Y","C","20",2912630
"286",2016,1,44,1,5,522120,522,5221,52212,52,1023,3,3,3,39,"Y","C","20",2912631
"287",2016,1,44,1,5,522120,522,5221,52212,52,1023,3,3,3,41,"Y","C","20",2912632
"288",2016,1,44,1,5,522120,522,5221,52212,52,1023,4,4,4,55,"Y","C","20",2912633
"289",2016,1,44,1,5,522130,522,5221,52213,52,1023,5,6,8,76,"Y","C","20",2912634
"290",2016,1,44,1,5,522130,522,5221,52213,52,1023,5,5,7,70,"Y","C","20",2912635
"291",2016,1,44,1,5,522130,522,5221,52213,52,1023,4,6,6,60,"Y","C","20",2912636
"292",2016,1,44,1,5,522310,522,5223,52231,52,1023,1,1,1,6,"Y","C","20",2912637
"293",2016,1,44,1,5,522310,522,5223,52231,52,1023,1,1,1,5,"Y","C","20",2912638
"294",2016,1,44,1,5,522310,522,5223,52231,52,1023,2,2,2,7,"Y","C","20",2912639
"295",2016,1,44,1,5,522390,522,5223,52239,52,1023,0,1,1,19,"Y","C","20",2912640
"296",2016,1,44,1,5,523920,523,5239,52392,52,1023,4,4,3,146,"Y","C","20",2912641
"297",2016,1,44,1,5,523920,523,5239,52392,52,1023,4,4,3,119,"Y","C","20",2912642
"298",2016,1,44,1,5,523920,523,5239,52392,52,1023,2,2,1,75,"Y","C","20",2912643
"299",2016,1,44,1,5,523930,523,5239,52393,52,1023,2,2,2,15,"Y","C","20",2912644
"300",2016,1,44,1,5,523930,523,5239,52393,52,1023,1,1,1,10,"Y","C","20",2912645
"301",2016,1,44,1,5,523930,523,5239,52393,52,1023,2,2,2,18,"Y","C","20",2912646
"302",2016,1,44,1,5,524210,524,5242,52421,52,1023,8,8,8,35,"Y","C","20",2912647
"303",2016,1,44,1,5,524210,524,5242,52421,52,1023,20,20,21,82,"Y","C","20",2912648
"304",2016,1,44,1,5,524210,524,5242,52421,52,1023,20,20,19,78,"Y","C","20",2912649
"305",2016,1,44,1,5,524210,524,5242,52421,52,1023,24,24,24,103,"Y","C","20",2912650
"306",2016,1,44,1,5,524210,524,5242,52421,52,1023,16,16,16,67,"Y","C","20",2912651
"307",2016,1,44,1,5,524210,524,5242,52421,52,1023,20,20,20,79,"Y","C","20",2912652
"308",2016,1,44,1,5,524210,524,5242,52421,52,1023,18,18,18,73,"Y","C","20",2912653
"309",2016,1,44,1,5,524210,524,5242,52421,52,1023,22,22,22,89,"Y","C","20",2912654
"310",2016,1,44,1,5,524210,524,5242,52421,52,1023,27,27,27,111,"Y","C","20",2912655
"311",2016,1,44,1,5,524210,524,5242,52421,52,1023,17,17,16,70,"Y","C","20",2912656
"312",2016,1,44,1,5,524210,524,5242,52421,52,1023,19,19,19,73,"Y","C","20",2912657
"313",2016,1,44,1,5,524298,524,5242,52429,52,1023,9,8,8,131,"Y","C","20",2912658
"314",2016,1,44,1,5,531110,531,5311,53111,53,1023,2,2,3,28,"Y","C","20",2912659
"315",2016,1,44,1,5,531110,531,5311,53111,53,1023,1,2,2,14,"Y","C","20",2912660
"316",2016,1,44,1,5,531110,531,5311,53111,53,1023,1,1,1,12,"Y","C","20",2912661
"317",2016,1,44,1,5,531120,531,5311,53112,53,1023,5,5,5,44,"Y","C","20",2912662
"318",2016,1,44,1,5,531120,531,5311,53112,53,1023,4,4,4,38,"Y","C","20",2912663
"319",2016,1,44,1,5,531120,531,5311,53112,53,1023,4,4,4,36,"Y","C","20",2912664
"320",2016,1,44,1,5,531120,531,5311,53112,53,1023,4,4,4,38,"Y","C","20",2912665
"321",2016,1,44,1,5,531120,531,5311,53112,53,1023,3,3,3,31,"Y","C","20",2912666
"322",2016,1,44,1,5,531120,531,5311,53112,53,1023,4,4,4,34,"Y","C","20",2912667
"323",2016,1,44,1,5,531120,531,5311,53112,53,1023,5,5,5,46,"Y","C","20",2912668
"324",2016,1,44,1,5,531120,531,5311,53112,53,1023,5,5,5,44,"Y","C","20",2912669
"325",2016,1,44,1,5,531120,531,5311,53112,53,1023,6,6,6,54,"Y","C","20",2912670
"326",2016,1,44,1,5,531120,531,5311,53112,53,1023,2,2,2,20,"Y","C","20",2912671
"327",2016,1,44,1,5,531130,531,5311,53113,53,1023,2,2,2,11,"Y","C","20",2912672
"328",2016,1,44,1,5,531130,531,5311,53113,53,1023,2,2,2,10,"Y","C","20",2912673
"329",2016,1,44,1,5,531311,531,5313,53131,53,1023,2,2,2,35,"Y","C","20",2912674
"330",2016,1,44,1,5,531311,531,5313,53131,53,1023,1,1,1,14,"Y","C","20",2912675
"331",2016,1,44,1,5,531311,531,5313,53131,53,1023,2,2,2,37,"Y","C","20",2912676
"332",2016,1,44,1,5,531311,531,5313,53131,53,1023,2,2,2,41,"Y","C","20",2912677
"333",2016,1,44,1,5,531311,531,5313,53131,53,1023,1,1,1,14,"Y","C","20",2912678
"334",2016,1,44,1,5,531311,531,5313,53131,53,1023,1,1,1,23,"Y","C","20",2912679
"335",2016,1,44,1,5,531311,531,5313,53131,53,1023,1,1,1,26,"Y","C","20",2912680
"336",2016,1,44,1,5,531312,531,5313,53131,53,1023,16,13,10,236,"Y","C","20",2912681
"337",2016,1,44,1,5,531320,531,5313,53132,53,1023,2,1,3,25,"Y","C","20",2912682
"338",2016,1,44,1,5,531390,531,5313,53139,53,1023,0,0,1,17,"Y","C","20",2912683
"339",2016,1,44,1,5,531390,531,5313,53139,53,1023,1,1,1,34,"Y","C","20",2912684
"340",2016,1,44,1,5,541211,541,5412,54121,54,1024,6,9,8,86,"Y","C","20",2912685
"341",2016,1,44,1,5,541211,541,5412,54121,54,1024,5,6,7,69,"Y","C","20",2912686
"342",2016,1,44,1,5,541211,541,5412,54121,54,1024,3,4,4,44,"Y","C","20",2912687
"343",2016,1,44,1,5,541211,541,5412,54121,54,1024,3,4,4,41,"Y","C","20",2912688
"344",2016,1,44,1,5,541213,541,5412,54121,54,1024,2,3,4,7,"Y","C","20",2912689
"345",2016,1,44,1,5,541213,541,5412,54121,54,1024,3,4,5,8,"Y","C","20",2912690
"346",2016,1,44,1,5,541214,541,5412,54121,54,1024,1,1,1,16,"Y","C","20",2912691
"347",2016,1,44,1,5,541214,541,5412,54121,54,1024,0,1,1,10,"Y","C","20",2912692
"348",2016,1,44,1,5,541219,541,5412,54121,54,1024,2,3,3,18,"Y","C","20",2912693
"349",2016,1,44,1,5,541219,541,5412,54121,54,1024,2,2,2,14,"Y","C","20",2912694
"350",2016,1,44,1,5,541219,541,5412,54121,54,1024,2,2,2,16,"Y","C","20",2912695
"351",2016,1,44,1,5,541219,541,5412,54121,54,1024,4,5,5,33,"Y","C","20",2912696
"352",2016,1,44,1,5,541310,541,5413,54131,54,1024,1,0,2,9,"Y","C","20",2912697
"353",2016,1,44,1,5,541310,541,5413,54131,54,1024,0,0,1,8,"Y","C","20",2912698
"354",2016,1,44,1,5,541320,541,5413,54132,54,1024,2,2,2,34,"Y","C","20",2912699
"355",2016,1,44,1,5,541320,541,5413,54132,54,1024,4,3,2,49,"Y","C","20",2912700
"356",2016,1,44,1,5,541330,541,5413,54133,54,1024,2,2,3,146,"Y","C","20",2912701
"357",2016,1,44,1,5,541330,541,5413,54133,54,1024,1,2,2,102,"Y","C","20",2912702
"358",2016,1,44,1,5,541330,541,5413,54133,54,1024,2,2,3,147,"Y","C","20",2912703
"359",2016,1,44,1,5,541330,541,5413,54133,54,1024,3,3,3,165,"Y","C","20",2912704
"360",2016,1,44,1,5,541330,541,5413,54133,54,1024,2,2,2,114,"Y","C","20",2912705
"361",2016,1,44,1,5,541330,541,5413,54133,54,1024,2,2,2,137,"Y","C","20",2912706
"362",2016,1,44,1,5,541330,541,5413,54133,54,1024,2,2,3,145,"Y","C","20",2912707
"363",2016,1,44,1,5,541330,541,5413,54133,54,1024,3,3,3,178,"Y","C","20",2912708
"364",2016,1,44,1,5,541330,541,5413,54133,54,1024,1,1,2,89,"Y","C","20",2912709
"365",2016,1,44,1,5,541330,541,5413,54133,54,1024,3,3,3,169,"Y","C","20",2912710
"366",2016,1,44,1,5,541330,541,5413,54133,54,1024,1,1,1,46,"Y","C","20",2912711
"367",2016,1,44,1,5,541370,541,5413,54137,54,1024,1,1,1,6,"Y","C","20",2912712
"368",2016,1,44,1,5,541370,541,5413,54137,54,1024,1,1,1,7,"Y","C","20",2912713
"369",2016,1,44,1,5,541410,541,5414,54141,54,1024,1,1,1,8,"Y","C","20",2912714
"370",2016,1,44,1,5,541410,541,5414,54141,54,1024,1,1,1,8,"Y","C","20",2912715
"371",2016,1,44,1,5,541420,541,5414,54142,54,1024,0,0,1,18,"Y","C","20",2912716
"372",2016,1,44,1,5,541430,541,5414,54143,54,1024,1,1,0,11,"Y","C","20",2912717
"373",2016,1,44,1,5,541430,541,5414,54143,54,1024,1,1,1,21,"Y","C","20",2912718
"374",2016,1,44,1,5,541511,541,5415,54151,54,1024,5,5,5,79,"Y","C","20",2912719
"375",2016,1,44,1,5,541511,541,5415,54151,54,1024,5,5,5,80,"Y","C","20",2912720
"376",2016,1,44,1,5,541511,541,5415,54151,54,1024,9,9,9,137,"Y","C","20",2912721
"377",2016,1,44,1,5,541511,541,5415,54151,54,1024,5,5,5,76,"Y","C","20",2912722
"378",2016,1,44,1,5,541511,541,5415,54151,54,1024,3,3,3,54,"Y","C","20",2912723
"379",2016,1,44,1,5,541511,541,5415,54151,54,1024,8,7,7,117,"Y","C","20",2912724
"380",2016,1,44,1,5,541511,541,5415,54151,54,1024,7,7,7,103,"Y","C","20",2912725
"381",2016,1,44,1,5,541512,541,5415,54151,54,1024,3,3,2,32,"Y","C","20",2912726
"382",2016,1,44,1,5,541512,541,5415,54151,54,1024,1,1,1,18,"Y","C","20",2912727
"383",2016,1,44,1,5,541512,541,5415,54151,54,1024,1,1,1,17,"Y","C","20",2912728
"384",2016,1,44,1,5,541512,541,5415,54151,54,1024,3,2,2,32,"Y","C","20",2912729
"385",2016,1,44,1,5,541512,541,5415,54151,54,1024,2,2,2,25,"Y","C","20",2912730
"386",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,2,2,44,"Y","C","20",2912731
"387",2016,1,44,1,5,541611,541,5416,54161,54,1024,3,3,3,67,"Y","C","20",2912732
"388",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,2,2,42,"Y","C","20",2912733
"389",2016,1,44,1,5,541611,541,5416,54161,54,1024,1,3,2,35,"Y","C","20",2912734
"390",2016,1,44,1,5,541611,541,5416,54161,54,1024,1,1,2,41,"Y","C","20",2912735
"391",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,2,2,42,"Y","C","20",2912736
"392",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,3,3,50,"Y","C","20",2912737
"393",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,2,3,61,"Y","C","20",2912738
"394",2016,1,44,1,5,541611,541,5416,54161,54,1024,1,0,2,40,"Y","C","20",2912739
"395",2016,1,44,1,5,541611,541,5416,54161,54,1024,1,1,1,27,"Y","C","20",2912740
"396",2016,1,44,1,5,541611,541,5416,54161,54,1024,2,2,3,50,"Y","C","20",2912741
"397",2016,1,44,1,5,541612,541,5416,54161,54,1024,11,11,11,112,"Y","C","20",2912742
"398",2016,1,44,1,5,541613,541,5416,54161,54,1024,4,4,4,32,"Y","C","20",2912743
"399",2016,1,44,1,5,541613,541,5416,54161,54,1024,3,3,3,21,"Y","C","20",2912744
"400",2016,1,44,1,5,541613,541,5416,54161,54,1024,3,3,3,25,"Y","C","20",2912745
"401",2016,1,44,1,5,541613,541,5416,54161,54,1024,2,2,2,18,"Y","C","20",2912746
"402",2016,1,44,1,5,541613,541,5416,54161,54,1024,3,3,3,22,"Y","C","20",2912747
"403",2016,1,44,1,5,541613,541,5416,54161,54,1024,3,3,4,27,"Y","C","20",2912748
"404",2016,1,44,1,5,541613,541,5416,54161,54,1024,2,2,2,16,"Y","C","20",2912749
"405",2016,1,44,1,5,541613,541,5416,54161,54,1024,4,4,4,34,"Y","C","20",2912750
"406",2016,1,44,1,5,541613,541,5416,54161,54,1024,2,2,2,14,"Y","C","20",2912751
"407",2016,1,44,1,5,541614,541,5416,54161,54,1024,18,19,19,158,"Y","C","20",2912752
"408",2016,1,44,1,5,541614,541,5416,54161,54,1024,20,22,23,166,"Y","C","20",2912753
"409",2016,1,44,1,5,541620,541,5416,54162,54,1024,10,11,11,59,"Y","C","20",2912754
"410",2016,1,44,1,5,541620,541,5416,54162,54,1024,12,13,13,70,"Y","C","20",2912755
"411",2016,1,44,1,5,541690,541,5416,54169,54,1024,1,1,1,1,"Y","C","20",2912756
"412",2016,1,44,1,5,541690,541,5416,54169,54,1024,0,0,0,0,"Y","C","20",2912757
"413",2016,1,44,1,5,541810,541,5418,54181,54,1024,8,7,7,22,"Y","C","20",2912758
"414",2016,1,44,1,5,541810,541,5418,54181,54,1024,8,8,7,20,"Y","C","20",2912759
"415",2016,1,44,1,5,541820,541,5418,54182,54,1024,4,4,3,7,"Y","C","20",2912760
"416",2016,1,44,1,5,541820,541,5418,54182,54,1024,3,3,3,7,"Y","C","20",2912761
"417",2016,1,44,1,5,541921,541,5419,54192,54,1024,1,1,1,9,"Y","C","20",2912762
"418",2016,1,44,1,5,541921,541,5419,54192,54,1024,1,1,1,6,"Y","C","20",2912763
"419",2016,1,44,1,5,541921,541,5419,54192,54,1024,1,1,1,5,"Y","C","20",2912764
"420",2016,1,44,1,5,541921,541,5419,54192,54,1024,1,1,1,6,"Y","C","20",2912765
"421",2016,1,44,1,5,541922,541,5419,54192,54,1024,1,1,1,5,"Y","C","20",2912766
"422",2016,1,44,1,5,541922,541,5419,54192,54,1024,2,2,1,7,"Y","C","20",2912767
"423",2016,1,44,1,5,541940,541,5419,54194,54,1024,15,15,15,113,"Y","C","20",2912768
"424",2016,1,44,1,5,541940,541,5419,54194,54,1024,9,10,10,73,"Y","C","20",2912769
"425",2016,1,44,1,5,541940,541,5419,54194,54,1024,12,12,12,88,"Y","C","20",2912770
"426",2016,1,44,1,5,541940,541,5419,54194,54,1024,16,16,16,116,"Y","C","20",2912771
"427",2016,1,44,1,5,541940,541,5419,54194,54,1024,14,14,14,114,"Y","C","20",2912772
"428",2016,1,44,1,5,541940,541,5419,54194,54,1024,20,19,19,148,"Y","C","20",2912773
"429",2016,1,44,1,5,541990,541,5419,54199,54,1024,1,1,1,8,"Y","C","20",2912774
"430",2016,1,44,1,5,551112,551,5511,55111,55,1024,4,4,5,28,"Y","C","20",2912775
"431",2016,1,44,1,5,551112,551,5511,55111,55,1024,5,6,6,34,"Y","C","20",2912776
"432",2016,1,44,1,5,551114,551,5511,55111,55,1024,15,14,14,64,"Y","C","20",2912777
"433",2016,1,44,1,5,551114,551,5511,55111,55,1024,19,18,18,88,"Y","C","20",2912778
"434",2016,1,44,1,5,551114,551,5511,55111,55,1024,9,9,9,41,"Y","C","20",2912779
"435",2016,1,44,1,5,551114,551,5511,55111,55,1024,9,9,9,42,"Y","C","20",2912780
"436",2016,1,44,1,5,551114,551,5511,55111,55,1024,15,15,16,70,"Y","C","20",2912781
"437",2016,1,44,1,5,551114,551,5511,55111,55,1024,12,11,11,53,"Y","C","20",2912782
"438",2016,1,44,1,5,561422,561,5614,56142,56,1024,2,0,1,8,"Y","C","20",2912783
"439",2016,1,44,1,5,561422,561,5614,56142,56,1024,1,2,0,3,"Y","C","20",2912784
"440",2016,1,44,1,5,561492,561,5614,56149,56,1024,2,2,2,24,"Y","C","20",2912785
"441",2016,1,44,1,5,561510,561,5615,56151,56,1024,1,1,1,2,"Y","C","20",2912786
"442",2016,1,44,1,5,561510,561,5615,56151,56,1024,1,1,1,1,"Y","C","20",2912787
"443",2016,1,44,1,5,561510,561,5615,56151,56,1024,1,1,1,2,"Y","C","20",2912788
"444",2016,1,44,1,5,561599,561,5615,56159,56,1024,27,19,12,180,"Y","C","20",2912789
"445",2016,1,44,1,5,561710,561,5617,56171,56,1024,5,5,5,24,"Y","C","20",2912790
"446",2016,1,44,1,5,561710,561,5617,56171,56,1024,5,5,5,24,"Y","C","20",2912791
"447",2016,1,44,1,5,561710,561,5617,56171,56,1024,4,4,4,18,"Y","C","20",2912792
"448",2016,1,44,1,5,561720,561,5617,56172,56,1024,10,11,11,26,"Y","C","20",2912793
"449",2016,1,44,1,5,561720,561,5617,56172,56,1024,16,16,16,43,"Y","C","20",2912794
"450",2016,1,44,1,5,561720,561,5617,56172,56,1024,13,13,14,33,"Y","C","20",2912795
"451",2016,1,44,1,5,561720,561,5617,56172,56,1024,15,15,14,36,"Y","C","20",2912796
"452",2016,1,44,1,5,561720,561,5617,56172,56,1024,11,12,12,30,"Y","C","20",2912797
"453",2016,1,44,1,5,561720,561,5617,56172,56,1024,12,12,12,30,"Y","C","20",2912798
"454",2016,1,44,1,5,561720,561,5617,56172,56,1024,14,14,14,36,"Y","C","20",2912799
"455",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912800
"456",2016,1,44,1,5,561730,561,5617,56173,56,1024,4,4,5,18,"Y","C","20",2912801
"457",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2912802
"458",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,9,"Y","C","20",2912803
"459",2016,1,44,1,5,561730,561,5617,56173,56,1024,4,5,5,19,"Y","C","20",2912804
"460",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,1,1,4,"Y","C","20",2912805
"461",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,9,"Y","C","20",2912806
"462",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,3,10,"Y","C","20",2912807
"463",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,1,1,5,"Y","C","20",2912808
"464",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,5,4,15,"Y","C","20",2912809
"465",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912810
"466",2016,1,44,1,5,561730,561,5617,56173,56,1024,5,5,6,26,"Y","C","20",2912811
"467",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,9,"Y","C","20",2912812
"468",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2912813
"469",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,3,3,11,"Y","C","20",2912814
"470",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,1,2,7,"Y","C","20",2912815
"471",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,9,"Y","C","20",2912816
"472",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,4,14,"Y","C","20",2912817
"473",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,8,"Y","C","20",2912818
"474",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912819
"475",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,8,"Y","C","20",2912820
"476",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,14,"Y","C","20",2912821
"477",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,3,11,"Y","C","20",2912822
"478",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,2,2,7,"Y","C","20",2912823
"479",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,8,"Y","C","20",2912824
"480",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,4,4,15,"Y","C","20",2912825
"481",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912826
"482",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,4,13,"Y","C","20",2912827
"483",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,3,11,"Y","C","20",2912828
"484",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,12,"Y","C","20",2912829
"485",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,3,3,11,"Y","C","20",2912830
"486",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,14,"Y","C","20",2912831
"487",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,1,1,6,"Y","C","20",2912832
"488",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,12,"Y","C","20",2912833
"489",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912834
"490",2016,1,44,1,5,561730,561,5617,56173,56,1024,4,4,4,18,"Y","C","20",2912835
"491",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,10,"Y","C","20",2912836
"492",2016,1,44,1,5,561730,561,5617,56173,56,1024,1,1,1,6,"Y","C","20",2912837
"493",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,1,3,11,"Y","C","20",2912838
"494",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,4,4,16,"Y","C","20",2912839
"495",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912840
"496",2016,1,44,1,5,561730,561,5617,56173,56,1024,3,3,3,13,"Y","C","20",2912841
"497",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,2,2,8,"Y","C","20",2912842
"498",2016,1,44,1,5,561730,561,5617,56173,56,1024,2,3,3,12,"Y","C","20",2912843
"499",2016,1,44,1,5,561740,561,5617,56174,56,1024,15,14,12,82,"Y","C","20",2912844
"500",2016,1,44,1,5,561790,561,5617,56179,56,1024,9,9,9,46,"Y","C","20",2912845
"501",2016,1,44,1,5,561790,561,5617,56179,56,1024,10,10,9,47,"Y","C","20",2912846
"502",2016,1,44,1,5,561910,561,5619,56191,56,1024,1,1,2,19,"Y","C","20",2912847
"503",2016,1,44,1,5,561990,561,5619,56199,56,1024,2,2,1,28,"Y","C","20",2912848
"504",2016,1,44,1,5,561990,561,5619,56199,56,1024,1,1,1,19,"Y","C","20",2912849
"505",2016,1,44,1,5,561990,561,5619,56199,56,1024,2,1,1,26,"Y","C","20",2912850
"506",2016,1,44,1,5,611610,611,6116,61161,61,1025,1,1,1,6,"Y","C","20",2912851
"507",2016,1,44,1,5,611610,611,6116,61161,61,1025,1,1,1,6,"Y","C","20",2912852
"508",2016,1,44,1,5,611610,611,6116,61161,61,1025,1,2,2,9,"Y","C","20",2912853
"509",2016,1,44,1,5,611610,611,6116,61161,61,1025,1,1,1,5,"Y","C","20",2912854
"510",2016,1,44,1,5,611620,611,6116,61162,61,1025,5,5,5,21,"Y","C","20",2912855
"511",2016,1,44,1,5,611620,611,6116,61162,61,1025,4,4,5,18,"Y","C","20",2912856
"512",2016,1,44,1,5,611620,611,6116,61162,61,1025,6,7,7,25,"Y","C","20",2912857
"513",2016,1,44,1,5,611620,611,6116,61162,61,1025,3,3,4,15,"Y","C","20",2912858
"514",2016,1,44,1,5,611620,611,6116,61162,61,1025,6,7,7,26,"Y","C","20",2912859
"515",2016,1,44,1,5,611620,611,6116,61162,61,1025,4,4,4,17,"Y","C","20",2912860
"516",2016,1,44,1,5,611620,611,6116,61162,61,1025,3,3,3,14,"Y","C","20",2912861
"517",2016,1,44,1,5,611620,611,6116,61162,61,1025,4,5,5,18,"Y","C","20",2912862
"518",2016,1,44,1,5,611620,611,6116,61162,61,1025,2,2,2,8,"Y","C","20",2912863
"519",2016,1,44,1,5,611630,611,6116,61163,61,1025,8,10,14,97,"Y","C","20",2912864
"520",2016,1,44,1,5,611691,611,6116,61169,61,1025,8,7,6,11,"Y","C","20",2912865
"521",2016,1,44,1,5,611691,611,6116,61169,61,1025,4,4,3,6,"Y","C","20",2912866
"522",2016,1,44,1,5,611691,611,6116,61169,61,1025,5,5,4,8,"Y","C","20",2912867
"523",2016,1,44,1,5,611699,611,6116,61169,61,1025,2,2,2,13,"Y","C","20",2912868
"524",2016,1,44,1,5,611699,611,6116,61169,61,1025,4,4,4,20,"Y","C","20",2912869
"525",2016,1,44,1,5,621111,621,6211,62111,62,1025,21,21,22,289,"Y","C","20",2912870
"526",2016,1,44,1,5,621111,621,6211,62111,62,1025,8,8,8,105,"Y","C","20",2912871
"527",2016,1,44,1,5,621111,621,6211,62111,62,1025,13,14,14,181,"Y","C","20",2912872
"528",2016,1,44,1,5,621111,621,6211,62111,62,1025,16,17,17,222,"Y","C","20",2912873
"529",2016,1,44,1,5,621111,621,6211,62111,62,1025,13,13,13,169,"Y","C","20",2912874
"530",2016,1,44,1,5,621111,621,6211,62111,62,1025,10,10,9,128,"Y","C","20",2912875
"531",2016,1,44,1,5,621111,621,6211,62111,62,1025,11,11,11,141,"Y","C","20",2912876
"532",2016,1,44,1,5,621111,621,6211,62111,62,1025,9,9,9,124,"Y","C","20",2912877
"533",2016,1,44,1,5,621111,621,6211,62111,62,1025,11,11,12,147,"Y","C","20",2912878
"534",2016,1,44,1,5,621111,621,6211,62111,62,1025,12,11,11,155,"Y","C","20",2912879
"535",2016,1,44,1,5,621111,621,6211,62111,62,1025,6,6,6,78,"Y","C","20",2912880
"536",2016,1,44,1,5,621111,621,6211,62111,62,1025,9,9,9,120,"Y","C","20",2912881
"537",2016,1,44,1,5,621111,621,6211,62111,62,1025,6,6,6,80,"Y","C","20",2912882
"538",2016,1,44,1,5,621111,621,6211,62111,62,1025,14,14,15,198,"Y","C","20",2912883
"539",2016,1,44,1,5,621111,621,6211,62111,62,1025,15,14,14,198,"Y","C","20",2912884
"540",2016,1,44,1,5,621111,621,6211,62111,62,1025,7,7,7,95,"Y","C","20",2912885
"541",2016,1,44,1,5,621111,621,6211,62111,62,1025,17,17,17,232,"Y","C","20",2912886
"542",2016,1,44,1,5,621111,621,6211,62111,62,1025,11,11,11,153,"Y","C","20",2912887
"543",2016,1,44,1,5,621112,621,6211,62111,62,1025,2,0,1,19,"Y","C","20",2912888
"544",2016,1,44,1,5,621112,621,6211,62111,62,1025,1,1,1,13,"Y","C","20",2912889
"545",2016,1,44,1,5,621112,621,6211,62111,62,1025,2,2,1,20,"Y","C","20",2912890
"546",2016,1,44,1,5,621112,621,6211,62111,62,1025,2,3,1,23,"Y","C","20",2912891
"547",2016,1,44,1,5,621112,621,6211,62111,62,1025,2,1,1,18,"Y","C","20",2912892
"548",2016,1,44,1,5,621310,621,6213,62131,62,1025,2,2,2,27,"Y","C","20",2912893
"549",2016,1,44,1,5,621310,621,6213,62131,62,1025,3,3,3,33,"Y","C","20",2912894
"550",2016,1,44,1,5,621310,621,6213,62131,62,1025,2,2,2,23,"Y","C","20",2912895
"551",2016,1,44,1,5,621310,621,6213,62131,62,1025,2,2,2,24,"Y","C","20",2912896
"552",2016,1,44,1,5,621310,621,6213,62131,62,1025,3,3,3,34,"Y","C","20",2912897
"553",2016,1,44,1,5,621310,621,6213,62131,62,1025,2,2,2,20,"Y","C","20",2912898
"554",2016,1,44,1,5,621320,621,6213,62132,62,1025,3,3,3,25,"Y","C","20",2912899
